z color ID
0.653000 0.462000 021046.40-054854.0
0.653000 0.583000 220820.60+013030.2
0.654000 0.486000 37.870793
0.655000 -4.436000 120601.73+004212.7
0.657000 0.302000 021228.77-052437.1
0.657800 0.615000 143141.90-011330.7
0.658000 0.875000 221055.80-001702.4
0.659400 0.619000 120505.25+005202.9
0.661000 0.917000 022913.93-044218.7
0.664000 0.795000 223630.92+004541.3
0.666000 0.597000 162229.20+440324.5
0.667000 0.552000 37.540223
0.667000 0.905000 115929.24+010554.1
0.668000 0.395000 37.163206
0.668700 -0.526000 141656.74-005021.5
0.669000 0.552000 085430.23-000418.1
0.670900 0.236000 120553.64-004651.1
0.672000 0.109000 021329.06-043446.8
0.674000 0.725000 120103.09-005221.1
0.675000 -4.280000 021517.88-055706.5
0.675000 0.627000 222841.63+002217.8
0.677400 1.382000 120707.80-000458.9
0.678000 0.939000 115353.97-005530.9
0.679000 0.578000 084212.11+010358.3
0.679800 0.491000 142352.01-000705.2
0.681200 0.205000 085531.21+015346.8
0.683000 -1.354000 222005.58+013227.1
0.686000 -0.052000 223326.61-003101.5
0.687000 0.444000 161429.14+434903.5
0.688700 0.420000 115941.07-000320.0
0.690000 0.641000 021933.75-054920.1
0.691000 0.529000 115333.98+010904.9
0.692000 0.432000 022045.90-055116.5
0.693000 0.749000 022605.44-043226.8
0.693000 0.956000 115723.32+001708.9
0.693000 0.549000 223738.01+003648.6
0.694000 0.407000 023053.85-035702.0
0.695000 0.395000 37.567617999999996
0.696000 0.637000 021323.79-052315.5
0.697000 0.810000 020454.66-051014.4
0.698000 0.844000 120554.25-004428.2
0.700000 0.184000 224302.12+014603.1
0.700400 0.296000 222518.67+011243.5
0.701000 0.546000 090601.66+002020.7
0.702000 0.516000 221639.01+001943.7
0.703000 0.616000 021104.10-050406.3
0.703000 0.750000 221933.88+012023.6
0.704000 0.641000 021054.08-051351.7
0.704300 0.551000 223347.95+004336.6
0.705000 1.155000 115155.74+011221.2
0.706000 0.874000 020718.13-060405.7
0.707000 0.497000 084230.96+010829.2
0.707000 0.856000 141526.07+000448.5
0.708000 0.227000 222733.43+003210.9
0.710000 -2.282000 38.44634
0.710200 1.389000 222732.69+001756.9
0.710600 0.628000 223633.98+002913.2
0.711000 0.477000 223537.26+003551.4
0.712000 0.734000 37.607224
0.712000 0.679000 142756.95+000755.6
0.714000 0.412000 085640.08+000621.8
0.714000 0.790000 141412.78+523208.9
0.714500 0.657000 224145.41-000122.6
0.715000 0.803000 022309.20-055319.4
0.716000 0.086000 141506.93-001000.2
0.719000 0.636000 142240.36-010646.1
0.721000 0.511000 120321.10-003720.5
0.722000 0.364000 022716.12-044539.1
0.723000 -1.488000 020202.44-042819.5
0.723000 0.802000 021453.66-042844.8
0.723053 0.716000 020421.06-040818.9
0.725900 0.654000 085635.78+014247.0
0.727000 0.559000 021259.10-043336.8
0.728000 -4.542000 221623.77-000728.7
0.729000 0.472000 142030.62-010543.4
0.729800 0.478000 115412.54-000153.2
0.730086 -0.263000 023142.18-033322.7
0.732000 0.078000 020659.51-042343.3
0.732000 0.111000 085717.97+014953.3
0.733000 0.617000 221854.37+002656.7
0.734000 0.551000 142114.04+003710.8
0.736000 -0.271000 221737.24+015913.7
0.737000 0.650000 021535.93-035612.9
0.738000 0.621000 021415.53-053606.7
0.738000 0.670000 162211.20+441533.4
0.740000 0.537000 021331.35-042849.5
0.741000 0.494000 020411.04-042526.9
0.741700 0.662000 114909.13-002349.7
0.742000 0.708000 021320.16-050751.1
0.744000 0.414000 221029.67+010843.8
0.745000 0.454000 223259.47+000502.5
0.746000 0.764000 021329.89-052139.1
0.746000 0.429000 120554.64+003858.0
0.746500 0.340000 115403.28-005253.4
0.748000 0.243000 090433.45+012050.3
0.748000 0.615000 163342.24+425946.4
0.749000 0.610000 022850.40-061321.4
0.751000 0.576000 021106.88-054655.0
0.751000 0.578000 021756.83-035316.6
0.751000 0.413000 161841.15+430440.6
0.752000 0.339000 021113.92-055747.5
0.753000 0.962000 141712.96+520957.5
0.753000 0.815000 222941.56+005901.6
0.753600 0.774000 142702.69-001344.9
0.754000 0.555000 221751.96+010049.0
0.754400 0.659000 221620.26-001632.3
0.755000 0.612000 222926.59+000605.2
0.756900 0.541000 222906.87+002635.1
0.757000 0.682000 141858.80+523209.9
0.758000 0.677000 020718.49-041629.9
0.758700 0.733000 221146.16-003513.5
0.759000 0.409000 221217.03-003151.7
0.760000 0.751000 085047.60+012552.6
0.761000 0.786000 022244.40-043347.0
0.762000 -3.985000 020845.97-053803.0
0.762000 0.639000 161224.53+440349.2
0.762700 1.413000 223538.53+002109.8
0.763000 0.286000 021910.51-034334.4
0.764000 0.758000 120713.70-005343.4
0.765000 0.520000 020723.77-044011.5
0.765600 0.384000 222615.67+004709.1
0.766000 0.606000 021317.42-055415.4
0.766000 -5.725000 141426.86+520037.4
0.766550 0.554000 020625.17-044032.6
0.768000 0.676000 021322.56-054100.3
0.769000 0.691000 022011.63-044020.3
0.770000 1.005000 021946.18-050041.2
0.771000 0.674000 022003.08-035247.3
0.771700 0.859000 085425.77+021406.4
0.772000 0.684000 085103.39+005355.1
0.773000 0.599000 223714.84+002559.9
0.774000 0.487000 084956.36+005903.7
0.775000 -0.325000 085836.03+015044.4
0.776900 0.171000 222618.88+002138.8
0.777000 0.534000 021439.52-034722.4
0.777000 0.555000 37.341334
0.777000 0.347000 223614.77-001241.9
0.779000 0.578000 021016.88-054328.3
0.780000 0.481000 090240.51+020743.8
0.781000 -4.160000 38.573048
0.782000 0.545000 021928.90-040700.1
0.782000 0.371000 090112.04+011549.5
0.783000 0.211000 021120.38-054546.9
0.783400 0.907000 223410.50+004210.0
0.784000 0.801000 021743.03-043624.9
0.784000 0.705000 37.854789000000004
0.784900 0.479000 223606.68+000704.4
0.786000 0.664000 022842.20-053527.3
0.788000 0.919000 021705.52-042253.5
0.788000 0.544000 38.195097
0.789000 -1.497000 220704.52+011032.1
0.789000 -0.359000 224312.11+010933.6
0.791900 0.865000 090420.88+013038.0
0.792100 0.615000 085637.86+011901.9
0.793000 0.923000 020517.38-051024.0
0.793000 0.880000 115817.24-003430.7
0.794000 0.659000 090337.69+004114.6
0.795000 0.732000 084908.95+002902.3
0.795000 0.361000 222324.63-000944.6
0.798100 0.689000 090604.03+011114.1
0.800000 0.706000 120419.01-005441.0
0.801000 0.717000 022241.10-044550.4
0.802000 -0.188000 223035.55+004757.1
0.803200 0.786000 090602.43+012725.3
0.805000 -0.081000 141808.03+520023.2
0.806000 -1.071000 084258.42+014349.2
0.807600 0.271000 223315.84+010709.0
0.808000 -0.769000 021214.11-053658.1
0.808700 0.813000 085640.38+015116.9
0.808700 0.951000 142913.71-004416.9
0.809000 0.471000 090021.49+005734.9
0.809000 1.321000 221329.27-001321.5
0.811000 0.832000 022100.43-045717.8
0.812000 0.650000 022024.49-040017.2
0.813000 0.691000 020700.73-044705.9
0.813000 0.183000 022535.84-052646.9
0.813000 0.543000 142010.81-000656.7
0.814700 0.837000 085345.03-000959.6
0.816000 1.044000 022219.91-051508.0
0.816600 0.757000 224115.48+005742.1
0.817000 0.638000 221952.07+000054.1
0.819000 -1.233000 021410.25-033134.5
0.819000 -0.109000 141531.31+522407.8
0.820000 0.923000 141830.20+522212.4
0.820000 0.070000 161459.08+432504.8
0.822000 0.599000 022032.41-040332.2
0.822000 0.688000 115653.71-003711.6
0.823000 0.791000 115253.68+000131.9
0.824000 0.785000 020607.44-041323.5
0.825000 0.967000 020804.83-042327.1
0.825000 0.581000 220818.81+014815.9
0.827000 1.027000 020436.54-042831.8
0.830000 1.073000 022047.30-042619.0
0.831000 0.575000 021628.45-040147.0
0.832400 0.309000 222650.93-002716.7
0.834000 0.664000 222514.20-001619.5
0.835000 0.662000 084829.60+010356.6
0.836000 0.817000 084838.96+021035.4
0.838000 0.232000 37.624131
0.839000 0.688000 223221.14-000617.0
0.840212 1.175000 020902.08-045615.7
0.841000 -4.208000 223154.14+004747.5
0.842000 0.765000 224228.08+013909.2
0.843000 -0.901000 022317.43-044032.8
0.843000 0.641000 022902.02-033425.8
0.843400 0.800000 222726.27-002855.8
0.845000 0.619000 020634.59-060242.0
0.846800 1.087000 222036.65-001525.4
0.847000 0.665000 142334.85-005849.2
0.847900 0.662000 223932.95+010729.5
0.848000 0.698000 084331.27+014542.1
0.849000 0.914000 222920.41-002939.1
0.850000 0.402000 222043.69+005900.9
0.850317 0.615000 020452.84-033711.5
0.852000 0.155000 022110.22-045525.5
0.853000 0.955000 021639.71-053147.7
0.853000 1.029000 143216.87-005558.6
0.854000 0.009000 020913.99-044903.9
0.856000 0.573000 142148.50+011107.6
0.857000 -2.904000 022140.59-053503.4
0.857000 0.771000 224002.55+012734.9
0.857200 -0.042000 143454.46-002153.2
0.858000 0.919000 142710.37+000938.2
0.859000 1.460000 021324.32-053518.0
0.861000 0.332000 020246.57-050927.6
0.861000 -0.373000 221756.92+010119.4
0.862000 0.297000 090337.48+004742.1
0.863000 0.958000 022540.81-033521.4
0.863000 1.231000 224019.88+001632.6
0.864000 2.430000 084238.86+015252.2
0.865098 1.838000 022202.31-044845.4
0.866000 0.867000 222024.32-001024.8
0.867000 0.922000 220651.81+000926.4
0.867000 0.230000 223934.84+011006.1
0.867300 0.416000 223837.87+004905.6
0.869000 1.107000 020403.90-042205.9
0.870000 0.770000 162703.86+422125.1
0.870100 -3.340000 084428.51+014818.7
0.872000 0.856000 022509.79-051246.5
0.873000 0.574000 161846.23+423921.1
0.875000 -0.003000 084537.83+021806.4
0.875200 0.954000 223621.08-003051.7
0.877000 0.456000 38.390071999999996
0.877000 0.228000 220452.00+004004.7
0.877900 1.867000 221956.72+004332.4
0.878000 0.806000 37.857537
0.880000 1.012000 222315.09-002406.2
0.882000 1.917000 022100.33-042558.0
0.882000 0.509000 144027.25-011827.4
0.882600 0.780000 143914.12+002320.5
0.883000 0.938000 021557.63-045009.6
0.883700 0.669000 143607.34+010036.3
0.885000 0.825000 085056.63+005603.6
0.885000 1.036000 141939.57+002835.2
0.886000 0.794000 220715.18-000347.2
0.887000 0.913000 223614.99+002040.7
0.888200 -0.194000 223730.16-002640.0
0.890000 0.549000 090038.82+013140.9
0.891000 0.803000 020326.22-051020.5
0.893000 1.692000 36.666969
0.896000 0.979000 090106.73-000124.6
0.896300 1.128000 142614.79+004159.4
0.898000 0.874000 090444.49+002909.8
0.899000 1.199000 022538.72-051044.9
0.899000 0.926000 223435.82+001302.8
0.899617 0.663000 021413.02-042930.1
0.900000 0.561000 020951.76-055744.2
0.900259 0.824000 020934.20-040422.4
0.901000 0.972000 223856.28-002523.9
0.902000 -2.397000 222924.16-001421.0
